Feature	Gain	Cover	Frequency
tcallcenter_lag1	0.000276908608546449	0.000408908158241492	0.000346140533056421
mcheques_emitidos_lag1	0.000272165272252295	0.00399922955234066	0.000623052959501558
Master_cconsumos_lag1	0.000259217721560894	0.000397700853151118	0.000346140533056421
Visa_mconsumosdolares_delta1	0.00025714258422679	0.000293339111406088	0.000623052959501558
ccaja_seguridad_lag1	0.000245266012341529	0.00101727598013458	0.000346140533056421
mplazo_fijo_dolares_delta1	0.000244458908900144	0.000221866682093081	0.000415368639667705
Master_fultimo_cierre	0.000237695288169609	8.5955569896351e-05	0.000276912426445137
active_quarter_lag1	0.000229144432647572	0.000229175629070732	0.000276912426445137
Visa_msaldodolares_lag1	0.000219113227541054	0.00173348825416065	0.000415368639667705
ccuenta_debitos_automaticos_lag1	0.000213759776065265	0.00045136875595222	0.00110764970578055
Master_mpagominimo_lag1	0.000212175860706081	0.000769846014000477	0.000761509172724126
tpaquete3_lag1	0.000210154941626645	0.00224811138167121	0.000346140533056421
Master_mpagospesos_lag1	0.000209777988869329	0.000548036269951886	0.000553824852890273
mplazo_fijo_dolares_lag1	0.000209722462250457	0.000489967056311735	0.000346140533056421
tpaquete1	0.000209476264324872	0.0035291908116003	0.000553824852890273
cpagomiscuentas_lag1	0.000204775052872178	0.00111564973753412	0.000553824852890273
Master_mpagominimo_delta1	0.000204540874768277	0.000404115872830282	0.000484596746278989
catm_trx	0.000202565796108573	0.00120066772763121	0.000484596746278989
Master_mconsumototal_delta1	0.000201239868507044	0.000867312558557813	0.000623052959501558
Visa_mconsumosdolares_lag1	0.000196903726944608	0.000489672876415206	0.000553824852890273
Visa_fultimo_cierre	0.000189534701729253	0.000173795789065309	0.000415368639667705
Visa_mpagado_lag1	0.000189099127229713	0.000840310639926018	0.000415368639667705
ctarjeta_debito	0.000186686098866044	0.000154328671654307	0.000276912426445137
Master_mpagospesos	0.000184738956373522	0.000323370134004732	0.000553824852890273
cplazo_fijo_lag1	0.000172827365802268	0.00267995608216794	0.000415368639667705
mttarjeta_master_debitos_automaticos_lag1	0.000161166957193351	0.000472120775233871	0.000346140533056421
tcuentas_lag1	0.000159052957931051	0.00159541349627332	0.000346140533056421
matm_lag1	0.000153043789406484	0.00100359376804373	0.00083073727933541
cseguro_accidentes_personales	0.00015165727370657	0.00120765212775527	0.000346140533056421
Visa_madelantodolares	0.000146859089029537	2.7531442445549e-05	0.000138456213222568
ccajas_extracciones_delta1	0.00014562968778589	0.00118870504448394	0.000276912426445137
ctarjeta_visa	0.000142819251739161	0.000299374544121988	0.000207684319833853
cforex	0.000140208710733518	0.00108484815340005	0.000276912426445137
Master_mconsumospesos	0.000139666740423584	0.000377172790177793	0.000553824852890273
mcheques_emitidos_delta1	0.000129030372863898	0.00182765049420277	0.000346140533056421
Master_mpagospesos_delta1	0.000127920950308568	0.000191736966883989	0.000207684319833853
Master_mconsumototal_lag1	0.00012636168872521	0.000468402720928699	0.000553824852890273
cextraccion_autoservicio_delta1	0.000108925867601854	0.000641600660526867	0.000346140533056421
tmobile_app_lag1	9.94940642746716e-05	0.00136850210343845	0.000276912426445137
cforex_sell_lag1	9.89348956959705e-05	0.000267944743563716	0.000138456213222568
Visa_mpagosdolares_delta1	9.85755509144155e-05	0.000276707508610669	0.000415368639667705
Visa_msaldodolares_delta1	9.66821418559927e-05	0.000150553679304645	0.000207684319833853
cseguro_accidentes_personales_lag1	9.52709221940626e-05	0.000146002431615107	0.000138456213222568
ccuenta_debitos_automaticos_delta1	9.30395730603634e-05	0.000486507121141583	0.000207684319833853
Visa_mpagosdolares	9.18122367162779e-05	0.000115432395528629	0.000207684319833853
ctarjeta_master_debitos_automaticos	9.04446411279137e-05	0.000249449368778671	0.000138456213222568
ccajas_transacciones_lag1	8.74357991777434e-05	0.000153956676430308	0.000138456213222568
ccajas_otras_delta1	8.71737616221364e-05	0.00135858729195799	0.000207684319833853
Master_mconsumosdolares	8.45039626394325e-05	4.07296811582436e-05	0.000207684319833853
matm_other_delta1	8.32231932430529e-05	0.000668942309490783	0.000276912426445137
ccajas_extracciones_lag1	8.1006013070242e-05	0.00052941183559933	0.000138456213222568
Master_mpagado	7.97048921826681e-05	4.45217549212525e-05	0.000138456213222568
mttarjeta_master_debitos_automaticos_delta1	7.16119940481395e-05	0.000317165785090179	0.000276912426445137
cmobile_app_trx_delta1	7.1158495599176e-05	0.000115394436832302	6.92281066112842e-05
ccajas_otras	6.92222977395068e-05	0.000395563778547941	6.92281066112842e-05
mcheques_depositados	5.7933988002522e-05	0.000895341259925238	0.000138456213222568
cseguro_vida_lag1	5.14847286312739e-05	0.000674252731106849	0.000138456213222568
ccheques_depositados	5.14151688624632e-05	0.000896216207875562	0.000138456213222568
Visa_msaldodolares	5.09465021623993e-05	0.000179180230139211	6.92281066112842e-05
ccajas_extracciones	4.79754330547418e-05	0.000660067566289668	0.000276912426445137
mdescubierto_preacordado_lag1	4.39737637334188e-05	0.000112832224830269	6.92281066112842e-05
mprestamos_prendarios_lag1	4.3634882766456e-05	0.000905724861305329	0.000138456213222568
catm_trx_lag1	4.13760919817259e-05	5.7169592537214e-05	0.000207684319833853
ccajas_consultas_lag1	4.00308404771168e-05	0.000203993829927788	6.92281066112842e-05
mtarjeta_master_consumo_delta1	3.72106527289086e-05	1.66885408399085e-05	6.92281066112842e-05
Visa_Finiciomora_lag1	3.62579627640804e-05	0.000359345488448092	6.92281066112842e-05
catm_trx_other	3.52386916603402e-05	5.04926578533976e-05	6.92281066112842e-05
ccheques_emitidos_lag1	3.30289609279179e-05	0.000452862430652665	6.92281066112842e-05
Visa_madelantopesos	3.27420133849127e-05	5.2187513644372e-05	0.000207684319833853
Master_mconsumospesos_lag1	3.24981393234292e-05	9.40274866701632e-05	0.000207684319833853
Master_mpagosdolares_lag1	3.17643012632813e-05	7.7050459738174e-05	0.000138456213222568
ctarjeta_master_debitos_automaticos_delta1	3.08724132311469e-05	0.000102158239423281	6.92281066112842e-05
matm_other_lag1	3.08374900646546e-05	6.66877356410626e-05	0.000207684319833853
